source,target
shiny-base,r-base
camcapp,shiny-base
sequenza,r-base
docker-shiny-server,r-base
littler,r-base
littler-onbuild,littler
vim-conque,r-base
basho-bench-results,r-base
rstudio-fix,r-base
rocker,r-base
comp-rep,r-base
synapser,r-base
romero-gateway,r-base
rstan-min,r-base
risk-rstudio,r-base
epicbox-r,r-base
docker-rserve,r-base
btug,docker-rserve
rserve,r-base
rserve-docker,r-base
docker-r-hora,r-base
r-spatial-base,r-base
ktpi,r-spatial-base
plumber,r-base
api,plumber
sleuth_docker,r-base
shiny-server,r-base
shiny,r-base
shiny-object,shiny
eventdata-r-service-base,r-base
eventdata-ravens-r-service,eventdata-r-service-base
r-service-base,r-base
ravens-r-service,r-service-base
vespa-indexation,r-base
aim-manuscript,r-base
explore_drug_database,r-base
keras-r,r-base
prostate-raps,r-base
shiny,r-base
shiny-loaded,shiny
sorting_stat,r-base
dada2,r-base
shiny,r-base
traffic-dynamics,shiny
traffic-dynamics-analyze,traffic-dynamics
rserve-sandbox,r-base
hybridcheck,r-base
dockerized-hybridcheckapp,hybridcheck
shiny,r-base
codemog-shiny-server,shiny
kdd2015wpp,r-base
shiny,r-base
shinydockerfile,shiny
pbdr-mpi,r-base
r-base-latex,r-base
r-base-latex-buildbot,r-base-latex
